T;join
6.25;264
6.5;264
-6.5;265
-6.25;265
-6;265
-5.75;265
-5.5;265
-5.25;265
-5;265
-4.75;265
-4.5;265
-4.25;265
-4;265
-3.75;265
-3.5;265
-3.25;265
-3;265
-2.75;265
-2.5;265
-2.25;265
-2;265
-1.75;265
-1.5;265
-1.25;265
-1;265
-0.75;265
-0.5;265
-0.25;265
0;265
0.25;265
0.5;265
0.75;265
1;265
1.25;265
1.5;265
1.75;265
2;265
2.25;265
2.5;265
2.75;265
3;265
3.25;265
3.5;265
3.75;265
4;265
4.25;265
4.5;265
4.75;265
5;265
5.25;265
5.5;265
5.75;265
6;265
6.25;265
6.5;265
-6.5;266
-6.25;266
-6;266
-5.75;266
-5.5;266
-5.25;266
-5;266
-4.75;266
-4.5;266
-4.25;266
-4;266
-3.75;266
-3.5;266
-3.25;266
-3;266
-2.75;266
-2.5;266
-2.25;266
-2;266
-1.75;266
-1.5;266
-1.25;266
-1;266
-0.75;266
-0.5;266
-0.25;266
0;266
0.25;266
0.5;266
0.75;266
1;266
1.25;266
1.5;266
1.75;266
2;266
2.25;266
2.5;266
2.75;266
3;266
3.25;266
3.5;266
3.75;266
4;266
4.25;266
4.5;266
4.75;266
5;266
5.25;266
5.5;266
5.75;266
6;266
6.25;266
6.5;266
-6.5;267
-6.25;267
-6;267
-5.75;267
-5.5;267
-5.25;267
-5;267
-4.75;267
-4.5;267
-4.25;267
-4;267
-3.75;267
-3.5;267
-3.25;267
-3;267
-2.75;267
-2.5;267
-2.25;267
-2;267
-1.75;267
-1.5;267
-1.25;267
-1;267
-0.75;267
-0.5;267
-0.25;267
0;267
0.25;267
0.5;267
0.75;267
1;267
1.25;267
1.5;267
1.75;267
2;267
2.25;267
2.5;267
2.75;267
3;267
3.25;267
3.5;267
3.75;267
4;267
4.25;267
4.5;267
4.75;267
5;267
5.25;267
5.5;267
5.75;267
6;267
6.25;267
6.5;267
-6.5;268
-6.25;268
-6;268
-5.75;268
-5.5;268
-5.25;268
-5;268
-4.75;268
-4.5;268
-4.25;268
-4;268
-3.75;268
-3.5;268
-3.25;268
-3;268
-2.75;268
-2.5;268
-2.25;268
-2;268
-1.75;268
-1.5;268
-1.25;268
-1;268
-0.75;268
-0.5;268
-0.25;268
0;268
0.25;268
0.5;268
0.75;268
1;268
1.25;268
1.5;268
1.75;268
2;268
2.25;268
2.5;268
2.75;268
3;268
3.25;268
3.5;268
3.75;268
4;268
4.25;268
4.5;268
4.75;268
5;268
5.25;268
5.5;268
5.75;268
6;268
6.25;268
6.5;268
-6.5;269
-6.25;269
-6;269
-5.75;269
-5.5;269
-5.25;269
-5;269
-4.75;269
-4.5;269
-4.25;269
-4;269
-3.75;269
-3.5;269
-3.25;269
-3;269
-2.75;269
-2.5;269
-2.25;269
-2;269
-1.75;269
-1.5;269
-1.25;269
-1;269
-0.75;269
-0.5;269
-0.25;269
0;269
0.25;269
0.5;269
0.75;269
1;269
1.25;269
1.5;269
1.75;269
2;269
2.25;269
2.5;269
2.75;269
3;269
3.25;269
3.5;269
3.75;269
4;269
4.25;269
4.5;269
4.75;269
5;269
5.25;269
5.5;269
5.75;269
6;269
6.25;269
6.5;269
-6.5;270
-6.25;270
-6;270
-5.75;270
-5.5;270
-5.25;270
-5;270
-4.75;270
-4.5;270
-4.25;270
-4;270
-3.75;270
-3.5;270
-3.25;270
-3;270
-2.75;270
-2.5;270
-2.25;270
-2;270
-1.75;270
-1.5;270
-1.25;270
-1;270
-0.75;270
-0.5;270
-0.25;270
0;270
0.25;270
0.5;270
0.75;270
1;270
1.25;270
1.5;270
1.75;270
2;270
2.25;270
2.5;270
2.75;270
3;270
3.25;270
3.5;270
3.75;270
4;270
4.25;270
4.5;270
4.75;270
5;270
5.25;270
5.5;270
5.75;270
6;270
6.25;270
6.5;270
-6.5;271
-6.25;271
-6;271
-5.75;271
-5.5;271
-5.25;271
-5;271
-4.75;271
-4.5;271
-4.25;271
-4;271
-3.75;271
-3.5;271
-3.25;271
-3;271
-2.75;271
-2.5;271
-2.25;271
-2;271
-1.75;271
-1.5;271
-1.25;271
-1;271
-0.75;271
-0.5;271
-0.25;271
0;271
0.25;271
0.5;271
0.75;271
1;271
1.25;271
1.5;271
1.75;271
2;271
2.25;271
2.5;271
2.75;271
3;271
3.25;271
3.5;271
3.75;271
4;271
4.25;271
4.5;271
4.75;271
5;271
5.25;271
5.5;271
5.75;271
6;271
6.25;271
6.5;271
-6.5;272
-6.25;272
-6;272
-5.75;272
-5.5;272
-5.25;272
-5;272
-4.75;272
-4.5;272
-4.25;272
-4;272
-3.75;272
-3.5;272
-3.25;272
-3;272
-2.75;272
-2.5;272
-2.25;272
-2;272
-1.75;272
-1.5;272
-1.25;272
-1;272
-0.75;272
-0.5;272
-0.25;272
0;272
0.25;272
0.5;272
0.75;272
1;272
1.25;272
1.5;272
1.75;272
2;272
2.25;272
2.5;272
2.75;272
3;272
3.25;272
3.5;272
3.75;272
4;272
4.25;272
4.5;272
4.75;272
5;272
5.25;272
5.5;272
5.75;272
6;272
6.25;272
6.5;272
-6.5;273
-6.25;273
-6;273
-5.75;273
-5.5;273
-5.25;273
-5;273
-4.75;273
-4.5;273
-4.25;273
-4;273
-3.75;273
-3.5;273
-3.25;273
-3;273
-2.75;273
-2.5;273
-2.25;273
-2;273
-1.75;273
-1.5;273
-1.25;273
-1;273
-0.75;273
-0.5;273
-0.25;273
0;273
0.25;273
0.5;273
0.75;273
1;273
1.25;273
1.5;273
1.75;273
2;273
2.25;273
2.5;273
2.75;273
3;273
3.25;273
3.5;273
3.75;273
4;273
4.25;273
4.5;273
4.75;273
5;273
5.25;273
5.5;273
5.75;273
6;273
6.25;273
6.5;273
-6.5;274
-6.25;274
-6;274
-5.75;274
-5.5;274
-5.25;274
-5;274
-4.75;274
-4.5;274
-4.25;274
-4;274
-3.75;274
-3.5;274
-3.25;274
-3;274
-2.75;274
-2.5;274
-2.25;274
-2;274
-1.75;274
-1.5;274
-1.25;274
-1;274
-0.75;274
-0.5;274
-0.25;274
0;274
0.25;274
0.5;274
0.75;274
1;274
1.25;274
1.5;274
1.75;274
2;274
2.25;274
2.5;274
2.75;274
3;274
3.25;274
3.5;274
3.75;274
4;274
4.25;274
4.5;274
4.75;274
5;274
5.25;274
5.5;274
5.75;274
6;274
6.25;274
6.5;274
-6.5;275
-6.25;275
-6;275
-5.75;275
-5.5;275
-5.25;275
-5;275
-4.75;275
-4.5;275
-4.25;275
-4;275
-3.75;275
-3.5;275
-3.25;275
-3;275
-2.75;275
-2.5;275
-2.25;275
-2;275
-1.75;275
-1.5;275
-1.25;275
-1;275
-0.75;275
-0.5;275
-0.25;275
0;275
0.25;275
0.5;275
0.75;275
1;275
1.25;275
1.5;275
1.75;275
2;275
2.25;275
2.5;275
2.75;275
3;275
3.25;275
3.5;275
3.75;275
4;275
4.25;275
4.5;275
4.75;275
5;275
5.25;275
5.5;275
5.75;275
6;275
6.25;275
6.5;275
-6.5;276
-6.25;276
-6;276
-5.75;276
-5.5;276
-5.25;276
-5;276
-4.75;276
-4.5;276
-4.25;276
-4;276
-3.75;276
-3.5;276
-3.25;276
-3;276
-2.75;276
-2.5;276
-2.25;276
-2;276
-1.75;276
-1.5;276
-1.25;276
-1;276
-0.75;276
-0.5;276
-0.25;276
0;276
0.25;276
0.5;276
0.75;276
1;276
1.25;276
1.5;276
1.75;276
2;276
2.25;276
2.5;276
2.75;276
3;276
3.25;276
3.5;276
3.75;276
4;276
4.25;276
4.5;276
4.75;276
5;276
5.25;276
5.5;276
5.75;276
6;276
6.25;276
6.5;276
-6.5;277
-6.25;277
-6;277
-5.75;277
-5.5;277
-5.25;277
-5;277
-4.75;277
-4.5;277
-4.25;277
-4;277
-3.75;277
-3.5;277
-3.25;277
-3;277
-2.75;277
-2.5;277
-2.25;277
-2;277
-1.75;277
-1.5;277
-1.25;277
-1;277
-0.75;277
-0.5;277
-0.25;277
0;277
0.25;277
0.5;277
0.75;277
1;277
1.25;277
1.5;277
1.75;277
2;277
2.25;277
2.5;277
2.75;277
3;277
3.25;277
3.5;277
3.75;277
4;277
4.25;277
4.5;277
4.75;277
5;277
5.25;277
5.5;277
5.75;277
6;277
6.25;277
6.5;277
-6.5;278
-6.25;278
-6;278
-5.75;278
-5.5;278
-5.25;278
-5;278
-4.75;278
-4.5;278
-4.25;278
-4;278
-3.75;278
-3.5;278
-3.25;278
-3;278
-2.75;278
-2.5;278
-2.25;278
-2;278
-1.75;278
-1.5;278
-1.25;278
-1;278
-0.75;278
-0.5;278
-0.25;278
0;278
0.25;278
0.5;278
0.75;278
1;278
1.25;278
1.5;278
1.75;278
2;278
2.25;278
2.5;278
2.75;278
3;278
3.25;278
3.5;278
3.75;278
4;278
4.25;278
4.5;278
4.75;278
5;278
5.25;278
5.5;278
5.75;278
6;278
6.25;278
6.5;278
-6.5;279
-6.25;279
-6;279
-5.75;279
-5.5;279
-5.25;279
-5;279
-4.75;279
-4.5;279
-4.25;279
-4;279
-3.75;279
-3.5;279
-3.25;279
-3;279
-2.75;279
-2.5;279
-2.25;279
-2;279
-1.75;279
-1.5;279
-1.25;279
-1;279
-0.75;279
-0.5;279
-0.25;279
0;279
0.25;279
0.5;279
0.75;279
1;279
1.25;279
1.5;279
1.75;279
2;279
2.25;279
2.5;279
2.75;279
3;279
3.25;279
3.5;279
3.75;279
4;279
4.25;279
4.5;279
4.75;279
5;279
5.25;279
5.5;279
5.75;279
6;279
6.25;279
6.5;279
-6.5;280
-6.25;280
-6;280
-5.75;280
-5.5;280
-5.25;280
-5;280
-4.75;280
-4.5;280
-4.25;280
-4;280
-3.75;280
-3.5;280
-3.25;280
-3;280
-2.75;280
-2.5;280
-2.25;280
-2;280
-1.75;280
-1.5;280
-1.25;280
-1;280
-0.75;280
-0.5;280
-0.25;280
0;280
0.25;280
0.5;280
0.75;280
1;280
1.25;280
1.5;280
1.75;280
2;280
2.25;280
2.5;280
2.75;280
3;280
3.25;280
3.5;280
3.75;280
4;280
4.25;280
4.5;280
4.75;280
5;280
5.25;280
5.5;280
5.75;280
6;280
6.25;280
6.5;280
-6.5;281
-6.25;281
-6;281
-5.75;281
-5.5;281
-5.25;281
-5;281
-4.75;281
-4.5;281
-4.25;281
-4;281
-3.75;281
-3.5;281
-3.25;281
-3;281
-2.75;281
-2.5;281
-2.25;281
-2;281
-1.75;281
-1.5;281
-1.25;281
-1;281
-0.75;281
-0.5;281
-0.25;281
0;281
0.25;281
0.5;281
0.75;281
1;281
1.25;281
1.5;281
1.75;281
2;281
2.25;281
2.5;281
2.75;281
3;281
3.25;281
3.5;281
3.75;281
4;281
4.25;281
4.5;281
4.75;281
5;281
5.25;281
5.5;281
5.75;281
6;281
6.25;281
6.5;281
-6.5;282
-6.25;282
-6;282
-5.75;282
-5.5;282
-5.25;282
-5;282
-4.75;282
-4.5;282
-4.25;282
-4;282
-3.75;282
-3.5;282
-3.25;282
-3;282
-2.75;282
-2.5;282
-2.25;282
-2;282
-1.75;282
-1.5;282
-1.25;282
-1;282
-0.75;282
-0.5;282
-0.25;282
0;282
0.25;282
0.5;282
0.75;282
1;282
1.25;282
1.5;282
1.75;282
2;282
2.25;282
2.5;282
2.75;282
3;282
3.25;282
3.5;282
3.75;282
4;282
4.25;282
4.5;282
4.75;282
5;282
5.25;282
5.5;282
5.75;282
6;282
6.25;282
6.5;282
-6.5;283
-6.25;283
-6;283
-5.75;283
-5.5;283
-5.25;283
-5;283
-4.75;283
-4.5;283
-4.25;283
-4;283
-3.75;283
-3.5;283
-3.25;283
-3;283
-2.75;283
-2.5;283
-2.25;283
-2;283
-1.75;283
-1.5;283
-1.25;283
-1;283
-0.75;283
-0.5;283
-0.25;283
0;283
0.25;283
0.5;283
0.75;283
1;283
1.25;283
1.5;283
1.75;283
2;283
2.25;283
2.5;283
2.75;283
3;283
3.25;283
3.5;283
3.75;283
4;283
4.25;283
4.5;283
4.75;283
5;283
5.25;283
5.5;283
5.75;283
6;283
6.25;283
6.5;283
-6.5;284
-6.25;284
-6;284
-5.75;284
-5.5;284
-5.25;284
-5;284
-4.75;284
-4.5;284
-4.25;284
-4;284
-3.75;284
-3.5;284
-3.25;284
-3;284
-2.75;284
-2.5;284
-2.25;284
-2;284
-1.75;284
-1.5;284
-1.25;284
-1;284
-0.75;284
-0.5;284
-0.25;284
0;284
0.25;284
0.5;284
0.75;284
1;284
1.25;284
1.5;284
1.75;284
2;284
2.25;284
2.5;284
2.75;284
3;284
3.25;284
3.5;284
3.75;284
4;284
4.25;284
4.5;284
4.75;284
5;284
5.25;284
5.5;284
5.75;284
6;284
6.25;284
6.5;284
-6.5;285
-6.25;285
-6;285
-5.75;285
-5.5;285
-5.25;285
-5;285
-4.75;285
-4.5;285
-4.25;285
-4;285
-3.75;285
-3.5;285
-3.25;285
-3;285
-2.75;285
-2.5;285
-2.25;285
-2;285
-1.75;285
-1.5;285
-1.25;285
-1;285
-0.75;285
-0.5;285
-0.25;285
0;285
0.25;285
0.5;285
0.75;285
1;285
1.25;285
1.5;285
1.75;285
2;285
2.25;285
2.5;285
2.75;285
3;285
3.25;285
3.5;285
3.75;285
4;285
4.25;285
4.5;285
4.75;285
5;285
5.25;285
5.5;285
5.75;285
6;285
6.25;285
6.5;285
-6.5;286
-6.25;286
-6;286
-5.75;286
-5.5;286
-5.25;286
-5;286
-4.75;286
-4.5;286
-4.25;286
-4;286
-3.75;286
-3.5;286
-3.25;286
-3;286
-2.75;286
-2.5;286
-2.25;286
-2;286
-1.75;286
-1.5;286
-1.25;286
-1;286
-0.75;286
-0.5;286
-0.25;286
0;286
0.25;286
0.5;286
0.75;286
1;286
1.25;286
1.5;286
1.75;286
2;286
2.25;286
2.5;286
2.75;286
3;286
3.25;286
3.5;286
3.75;286
4;286
4.25;286
4.5;286
4.75;286
5;286
5.25;286
5.5;286
5.75;286
6;286
6.25;286
6.5;286
-6.5;287
-6.25;287
-6;287
-5.75;287
-5.5;287
-5.25;287
-5;287
-4.75;287
-4.5;287
-4.25;287
-4;287
-3.75;287
-3.5;287
-3.25;287
-3;287
-2.75;287
-2.5;287
-2.25;287
-2;287
-1.75;287
-1.5;287
-1.25;287
-1;287
-0.75;287
-0.5;287
-0.25;287
0;287
0.25;287
0.5;287
0.75;287
1;287
1.25;287
1.5;287
1.75;287
2;287
2.25;287
2.5;287
2.75;287
3;287
3.25;287
3.5;287
3.75;287
4;287
4.25;287
4.5;287
4.75;287
5;287
5.25;287
5.5;287
5.75;287
6;287
6.25;287
6.5;287
-6.5;288
-6.25;288
-6;288
-5.75;288
-5.5;288
-5.25;288
-5;288
-4.75;288
-4.5;288
-4.25;288
-4;288
-3.75;288
-3.5;288
-3.25;288
-3;288
-2.75;288
-2.5;288
-2.25;288
-2;288
-1.75;288
-1.5;288
-1.25;288
-1;288
-0.75;288
-0.5;288
-0.25;288
0;288
0.25;288
0.5;288
0.75;288
1;288
1.25;288
1.5;288
1.75;288
2;288
2.25;288
2.5;288
2.75;288
3;288
3.25;288
3.5;288
3.75;288
4;288
4.25;288
4.5;288
4.75;288
5;288
5.25;288
5.5;288
5.75;288
6;288
6.25;288
6.5;288
-6.5;289
-6.25;289
-6;289
-5.75;289
-5.5;289
-5.25;289
-5;289
-4.75;289
-4.5;289
-4.25;289
-4;289
-3.75;289
-3.5;289
-3.25;289
-3;289
-2.75;289
-2.5;289
-2.25;289
-2;289
-1.75;289
-1.5;289
-1.25;289
-1;289
-0.75;289
-0.5;289
-0.25;289
0;289
0.25;289
0.5;289
0.75;289
1;289
1.25;289
1.5;289
1.75;289
2;289
2.25;289
2.5;289
2.75;289
3;289
3.25;289
3.5;289
3.75;289
4;289
4.25;289
4.5;289
4.75;289
5;289
5.25;289
5.5;289
5.75;289
6;289
6.25;289
6.5;289
-6.5;290
-6.25;290
-6;290
-5.75;290
-5.5;290
-5.25;290
-5;290
-4.75;290
-4.5;290
-4.25;290
-4;290
-3.75;290
-3.5;290
-3.25;290
-3;290
-2.75;290
-2.5;290
-2.25;290
-2;290
-1.75;290
-1.5;290
-1.25;290
-1;290
-0.75;290
-0.5;290
-0.25;290
0;290
0.25;290
0.5;290
0.75;290
1;290
1.25;290
1.5;290
1.75;290
2;290
2.25;290
2.5;290
2.75;290
3;290
3.25;290
3.5;290
3.75;290
4;290
4.25;290
4.5;290
4.75;290
5;290
5.25;290
5.5;290
5.75;290
6;290
6.25;290
6.5;290
-6.5;291
-6.25;291
-6;291
-5.75;291
-5.5;291
-5.25;291
-5;291
-4.75;291
-4.5;291
-4.25;291
-4;291
-3.75;291
-3.5;291
-3.25;291
-3;291
-2.75;291
-2.5;291
-2.25;291
-2;291
-1.75;291
-1.5;291
-1.25;291
-1;291
-0.75;291
-0.5;291
-0.25;291
0;291
0.25;291
0.5;291
0.75;291
1;291
1.25;291
1.5;291
1.75;291
2;291
2.25;291
2.5;291
2.75;291
3;291
3.25;291
3.5;291
3.75;291
4;291
4.25;291
4.5;291
4.75;291
5;291
5.25;291
5.5;291
5.75;291
6;291
6.25;291
6.5;291
-6.5;292
-6.25;292
-6;292
-5.75;292
-5.5;292
-5.25;292
-5;292
-4.75;292
-4.5;292
-4.25;292
-4;292
-3.75;292
-3.5;292
-3.25;292
-3;292
-2.75;292
-2.5;292
-2.25;292
-2;292
-1.75;292
-1.5;292
-1.25;292
-1;292
-0.75;292
-0.5;292
-0.25;292
0;292
0.25;292
0.5;292
0.75;292
1;292
1.25;292
1.5;292
1.75;292
2;292
2.25;292
2.5;292
2.75;292
3;292
3.25;292
3.5;292
3.75;292
4;292
4.25;292
4.5;292
4.75;292
5;292
5.25;292
5.5;292
5.75;292
6;292
6.25;292
6.5;292
-6.5;293
-6.25;293
-6;293
-5.75;293
-5.5;293
-5.25;293
-5;293
-4.75;293
-4.5;293
-4.25;293
-4;293
-3.75;293
-3.5;293
-3.25;293
-3;293
-2.75;293
-2.5;293
-2.25;293
-2;293
-1.75;293
-1.5;293
-1.25;293
-1;293
-0.75;293
-0.5;293
-0.25;293
0;293
0.25;293
0.5;293
0.75;293
1;293
1.25;293
1.5;293
1.75;293
2;293
2.25;293
2.5;293
2.75;293
3;293
3.25;293
3.5;293
3.75;293
4;293
4.25;293
4.5;293
4.75;293
5;293
5.25;293
5.5;293
5.75;293
6;293
6.25;293
6.5;293
-6.5;294
-6.25;294
-6;294
-5.75;294
-5.5;294
-5.25;294
-5;294
-4.75;294
-4.5;294
-4.25;294
-4;294
-3.75;294
-3.5;294
-3.25;294
-3;294
-2.75;294
-2.5;294
-2.25;294
-2;294
-1.75;294
-1.5;294
-1.25;294
-1;294
-0.75;294
-0.5;294
-0.25;294
0;294
0.25;294
0.5;294
0.75;294
1;294
1.25;294
1.5;294
1.75;294
2;294
2.25;294
2.5;294
2.75;294
3;294
3.25;294
3.5;294
3.75;294
4;294
4.25;294
4.5;294
4.75;294
5;294
5.25;294
5.5;294
5.75;294
6;294
6.25;294
6.5;294
-6.5;295
-6.25;295
-6;295
-5.75;295
-5.5;295
-5.25;295
-5;295
-4.75;295
-4.5;295
-4.25;295
-4;295
-3.75;295
-3.5;295
-3.25;295
-3;295
-2.75;295
-2.5;295
-2.25;295
-2;295
-1.75;295
-1.5;295
-1.25;295
-1;295
-0.75;295
-0.5;295
-0.25;295
0;295
0.25;295
0.5;295
0.75;295
1;295
1.25;295
1.5;295
1.75;295
2;295
2.25;295
2.5;295
2.75;295
3;295
3.25;295
3.5;295
3.75;295
4;295
4.25;295
4.5;295
4.75;295
5;295
5.25;295
5.5;295
5.75;295
6;295
6.25;295
6.5;295
-6.5;296
-6.25;296
-6;296
-5.75;296
-5.5;296
-5.25;296
-5;296
-4.75;296
-4.5;296
-4.25;296
-4;296
-3.75;296
-3.5;296
-3.25;296
-3;296
-2.75;296
-2.5;296
-2.25;296
-2;296
-1.75;296
-1.5;296
-1.25;296
-1;296
-0.75;296
-0.5;296
-0.25;296
0;296
0.25;296
0.5;296
0.75;296
1;296
1.25;296
1.5;296
1.75;296
2;296
2.25;296
2.5;296
2.75;296
3;296
3.25;296
3.5;296
3.75;296
4;296
4.25;296
4.5;296
4.75;296
5;296
5.25;296
5.5;296
5.75;296
6;296
6.25;296
6.5;296
-6.5;297
-6.25;297
-6;297
-5.75;297
-5.5;297
-5.25;297
-5;297
-4.75;297
-4.5;297
-4.25;297
-4;297
-3.75;297
-3.5;297
-3.25;297
-3;297
-2.75;297
-2.5;297
-2.25;297
-2;297
-1.75;297
-1.5;297
-1.25;297
-1;297
-0.75;297
-0.5;297
-0.25;297
0;297
0.25;297
0.5;297
0.75;297
1;297
1.25;297
1.5;297
1.75;297
2;297
2.25;297
2.5;297
2.75;297
3;297
3.25;297
3.5;297
3.75;297
4;297
4.25;297
4.5;297
4.75;297
5;297
5.25;297
5.5;297
5.75;297
6;297
6.25;297
6.5;297
-6.5;298
-6.25;298
-6;298
-5.75;298
-5.5;298
-5.25;298
-5;298
-4.75;298
-4.5;298
-4.25;298
-4;298
-3.75;298
-3.5;298
-3.25;298
-3;298
-2.75;298
-2.5;298
-2.25;298
-2;298
-1.75;298
-1.5;298
-1.25;298
-1;298
-0.75;298
-0.5;298
-0.25;298
0;298
0.25;298
0.5;298
0.75;298
1;298
1.25;298
1.5;298
1.75;298
2;298
2.25;298
2.5;298
2.75;298
3;298
3.25;298
3.5;298
3.75;298
4;298
4.25;298
4.5;298
4.75;298
5;298
5.25;298
5.5;298
5.75;298
6;298
6.25;298
6.5;298
-6.5;299
-6.25;299
-6;299
-5.75;299
-5.5;299
-5.25;299
-5;299
-4.75;299
-4.5;299
-4.25;299
-4;299
-3.75;299
-3.5;299
-3.25;299
-3;299
-2.75;299
-2.5;299
-2.25;299
-2;299
-1.75;299
-1.5;299
-1.25;299
-1;299
-0.75;299
-0.5;299
-0.25;299
0;299
0.25;299
0.5;299
0.75;299
1;299
1.25;299
1.5;299
1.75;299
2;299
2.25;299
2.5;299
2.75;299
3;299
3.25;299
3.5;299
3.75;299
4;299
4.25;299
4.5;299
4.75;299
5;299
5.25;299
5.5;299
5.75;299
6;299
6.25;299
6.5;299
-6.5;300
-6.25;300
-6;300
-5.75;300
-5.5;300
-5.25;300
-5;300
-4.75;300
-4.5;300
-4.25;300
-4;300
-3.75;300
-3.5;300
-3.25;300
-3;300
-2.75;300
-2.5;300
-2.25;300
-2;300
-1.75;300
-1.5;300
-1.25;300
-1;300
-0.75;300
-0.5;300
-0.25;300
0;300
0.25;300
0.5;300
0.75;300
1;300
1.25;300
1.5;300
1.75;300
2;300
2.25;300
2.5;300
2.75;300
3;300
3.25;300
3.5;300
3.75;300
4;300
4.25;300
4.5;300
4.75;300
5;300
5.25;300
5.5;300
5.75;300
6;300
6.25;300
6.5;300
